Country_ID,Year_ID,Government_GDP_Value,Life_Ladder,Log_GDP_per_capita,Social_support,Healthy_life_expectancy_at_birth,Freedom_to_make_life_choices,Perceptions_of_corruption,Positive_affect,Negative_affect,CC_Estimate,CC_Percent_Rank,CC_Percent_Rank_Lower,CC_Percent_Rank_Upper,SP_Global_Equity_Indices,Political_Stability_and_Absence_of_Violence_Estimate,Political_Stability_and_Absence_of_Violence_Ranking,Gini_Index
232,10,"","","","","","","","","","","","","","",,,
70,10,"","","","","","","","","","","","","","",,,
251,10,"","","","","","","","","","","","","","",,,
114,10,"","","","","","","","","","","","","","",,,
39,10,"","","","","","","","","","","","","","",,,
92,10,"","","","","","","","","","","","","","",,,
121,10,"","","","","","","","","","","","","","",,,
207,10,"","","","","","","","","","","","","","",,,
44,10,"","","","","","","","","","","","","","",,,
69,10,"","","","","","","","","","","","","","",,,
74,10,"","","","","","","","","","","","","","",,,
179,10,"","","","","","","","","","","","","","",,,
155,10,"","","","","","","","","","","","","","",,,
115,10,"","","","","","","","","","","","","","",,,
233,10,"","","","","","","","","","","","","","",,,
141,10,"","","","","","","","","","","","","","",,,
203,10,"","","","","","","","","","","","","","",,,
183,10,"","","","","","","","","","","","","","",,,
198,10,"","","","","","","","","","","","","","",,,
89,10,"","","","","","","","","","","","","","",,,
241,10,"","","","","","","","","","","","","","",,,
100,10,"","","","","","","","","","","","","","",,,
43,10,"","","","","","","","","","","","","","",,,
173,10,"","","","","","","","","","","","","","",,,
193,10,"","","","","","","","","","","","","","",,,
124,10,"","","","","","","","","","","","","","",,,
60,10,"","","","","","","","","","","","","","",,,
41,10,"","","","","","","","","","","","","","",,,
231,10,"","","","","","","","","","","","","","",,,
85,10,"","","","","","","","","","","","","","",,,
246,10,"","","","","","","","","","","","","","",,,
37,10,"","","","","","","","","","","","","","",,,
159,10,"","","","","","","","","","","","","","",,,
249,10,"","","","","","","","","","","","","","",,,
171,10,"","","","","","","","","","","","","","",,,
123,10,"","","","","","","","","","","","","","",,,
58,10,"","","","","","","","","","","","","","",,,
113,10,"","","","","","","","","","","","","","",,,
228,10,"","","","","","","","","","","","","","",,,
153,10,"","","","","","","","","","","","","","",,,
142,10,"","","","","","","","","","","","","","",,,
167,10,"","","","","","","","","","","","","","",,,
206,10,"","","","","","","","","","","","","","",,,
201,10,"","","","","","","","","","","","","","",,,
244,10,"","","","","","","","","","","","","","",,,
190,10,"","","","","","","","","","","","","","",,,
140,10,"","","","","","","","","","","","","","",,,
247,10,"","","","","","","","","","","","","","",,,
158,10,"","","","","","","","","","","","","","",,,
146,10,"","","","","","","","","","","","","","",,,
248,10,"","","","","","","","","","","","","","",,,
148,10,"","","","","","","","","","","","","","",,,
169,10,"","","","","","","","","","","","","","",,,
130,10,"","","","","","","","","","","","","","",,,
129,10,"","","","","","","","","","","","","","",,,
54,10,"","","","","","","","","","","","","","",,,
63,10,"","","","","","","","","","","","","","",,,
135,10,"","","","","","","","","","","","","","",,,
80,10,"","","","","","","","","","","","","","",,,
200,10,"","","","","","","","","","","","","","",,,
172,10,"","","","","","","","","","","","","","",,,
217,10,"","","","","","","","","","","","","","",,,
253,10,"","","","","","","","","","","","","","",,,
109,10,"","","","","","","","","","","","","","",,,
180,10,"","","","","","","","","","","","","","",,,
199,10,"","","","","","","","","","","","","","",,,
204,10,"","","","","","","","","","","","","","",,,
163,10,"","","","","","","","","","","","","","",,,
132,10,"","","","","","","","","","","","","","",,,
194,10,"","","","","","","","","","","","","","",,,
106,10,"","","","","","","","","","","","","","",,,
104,10,"","","","","","","","","","","","","","",,,
242,10,"","","","","","","","","","","","","","",,,
134,10,"","","","","","","","","","","","","","",,,
128,10,"","","","","","","","","","","","","","",,,
94,10,"","","","","","","","","","","","","","",,,
261,10,"","","","","","","","","","","","","","",,,
176,10,"","","","","","","","","","","","","","",,,
188,10,"","","","","","","","","","","","","","",,,
147,10,"","","","","","","","","","","","","","",,,
86,10,"","","","","","","","","","","","","","",,,
161,10,"","","","","","","","","","","","","","",,,
96,10,"","","","","","","","","","","","","","",,,
97,10,"","","","","","","","","","","","","","",,,
223,10,"","","","","","","","","","","","","","",,,
216,10,"","","","","","","","","","","","","","",,,
72,10,"","","","","","","","","","","","","","",,,
152,10,"","","","","","","","","","","","","","",,,
229,10,"","","","","","","","","","","","","","",,,
73,10,"","","","","","","","","","","","","","",,,
166,10,"","","","","","","","","","","","","","",,,
174,10,"","","","","","","","","","","","","","",,,
157,10,"","","","","","","","","","","","","","",,,
108,10,"","","","","","","","","","","","","","",,,
107,10,"","","","","","","","","","","","","","",,,
131,10,"","","","","","","","","","","","","","",,,
165,10,"","","","","","","","","","","","","","",,,
210,10,"","","","","","","","","","","","","","",,,
260,10,"","","","","","","","","","","","","","",,,
145,10,"","","","","","","","","","","","","","",,,
222,10,"","","","","","","","","","","","","","",,,
262,10,"","","","","","","","","","","","","","",,,
192,10,"","","","","","","","","","","","","","",,,
162,10,"","","","","","","","","","","","","","",,,
62,10,"","","","","","","","","","","","","","",,,
105,10,"","","","","","","","","","","","","","",,,
177,10,"","","","","","","","","","","","","","",,,
61,10,"","","","","","","","","","","","","","",,,
236,10,"","","","","","","","","","","","","","",,,
77,10,"","","","","","","","","","","","","","",,,
226,10,"","","","","","","","","","","","","","",,,
238,10,"","","","","","","","","","","","","","",,,
91,10,"","","","","","","","","","","","","","",,,
52,10,"","","","","","","","","","","","","","",,,
186,10,"","","","","","","","","","","","","","",,,
150,10,"","","","","","","","","","","","","","",,,
225,10,"","","","","","","","","","","","","","",,,
221,10,"","","","","","","","","","","","","","",,,
143,10,"","","","","","","","","","","","","","",,,
144,10,"","","","","","","","","","","","","","",,,
205,10,"","","","","","","","","","","","","","",,,
48,10,"","","","","","","","","","","","","","",,,
258,10,"","","","","","","","","","","","","","",,,
164,10,"","","","","","","","","","","","","","",,,
227,10,"","","","","","","","","","","","","","",,,
219,10,"","","","","","","","","","","","","","",,,
245,10,"","","","","","","","","","","","","","",,,
64,10,"","","","","","","","","","","","","","",,,
182,10,"","","","","","","","","","","","","","",,,
67,10,"","","","","","","","","","","","","","",,,
127,10,"","","","","","","","","","","","","","",,,
240,10,"","","","","","","","","","","","","","",,,
151,10,"","","","","","","","","","","","","","",,,
51,10,"","","","","","","","","","","","","","",,,
136,10,"","","","","","","","","","","","","","",,,
184,10,"","","","","","","","","","","","","","",,,
50,10,"","","","","","","","","","","","","","",,,
235,10,"","","","","","","","","","","","","","",,,
259,10,"","","","","","","","","","","","","","",,,
215,10,"","","","","","","","","","","","","","",,,
133,10,"","","","","","","","","","","","","","",,,
257,10,"","","","","","","","","","","","","","",,,
168,10,"","","","","","","","","","","","","","",,,
68,10,"","","","","","","","","","","","","","",,,
230,10,"","","","","","","","","","","","","","",,,
53,10,"","","","","","","","","","","","","","",,,
1,11,"","","","","","","","","","","","","","",,,
2,11,"","","","","","","","","","","","","","",,,
3,11,"","","","","","","","","","","","","","",,,
4,11,"","","","","","","","","","","","","","",,,
5,11,"","","","","","","","","","","","","","",,,
6,11,"","","","","","","","","","","","","","",,,
7,11,"","","","","","","","","","","","","","",,,
8,11,"","","","","","","","","","","","","","",,,
9,11,"","","","","","","","","","","","","","",,,
11,11,"","","","","","","","","","","","","","",,,
12,11,"","","","","","","","","","","","","","",,,
13,11,"","","","","","","","","","","","","","",,,
16,11,"","","","","","","","","","","","","","",,,
21,11,"","","","","","","","","","","","","","",,,
22,11,"","","","","","","","","","","","","","",,,
23,11,"","","","","","","","","","","","","","",,,
25,11,"","","","","","","","","","","","","","",,,
26,11,"","","","","","","","","","","","","","",,,
27,11,"","","","","","","","","","","","","","",,,
28,11,"","","","","","","","","","","","","","",,,
32,11,"","","","","","","","","","","","","","",,,
33,11,"","","","","","","","","","","","","","",,,
34,11,"","","","","","","","","","","","","","",,,
36,11,"","","","","","","","","","","","","","",,,
151,11,"","","","","","","","","","","","","","",,,
259,11,"","","","","","","","","","","","","","",,,
215,11,"","","","","","","","","","","","","","",,,
210,11,"","","","","","","","","","","","","","",,,
37,11,"","","","","","","","","","","","","","",,,
262,11,"","","","","","","","","","","","","","",,,
62,11,"","","","","","","","","","","","","","",,,
146,11,"","","","","","","","","","","","","","",,,
53,11,"","","","","","","","","","","","","","",,,
223,11,"","","","","","","","","","","","","","",,,
50,11,"","","","","","","","","","","","","","",,,
69,11,"","","","","","","","","","","","","","",,,
121,11,"","","","","","","","","","","","","","",,,
44,11,"","","","","","","","","","","","","","",,,
191,11,"","","","","","","","","","","","","","",,,
130,11,"","","","","","","","","","","","","","",,,
108,11,"","","","","","","","","","","","","","",,,
200,11,"","","","","","","","","","","","","","",,,
39,11,"","","","","","","","","","","","","","",,,
92,11,"","","","","","","","","","","","","","",,,
219,11,"","","","","","","","","","","","","","",,,
89,11,"","","","","","","","","","","","","","",,,
65,11,"","","","","","","","","","","","","","",,,
72,11,"","","","","","","","","","","","","","",,,
188,11,"","","","","","","","","","","","","","",,,
51,11,"","","","","","","","","","","","","","",,,
115,11,"","","","","","","","","","","","","","",,,
186,11,"","","","","","","","","","","","","","",,,
67,11,"","","","","","","","","","","","","","",,,
83,11,"","","","","","","","","","","","","","",,,
258,11,"","","","","","","","","","","","","","",,,
88,11,"","","","","","","","","","","","","","",,,
189,11,"","","","","","","","","","","","","","",,,
106,11,"","","","","","","","","","","","","","",,,
132,11,"","","","","","","","","","","","","","",,,
41,11,"","","","","","","","","","","","","","",,,
172,11,"","","","","","","","","","","","","","",,,
63,11,"","","","","","","","","","","","","","",,,
242,11,"","","","","","","","","","","","","","",,,
214,11,"","","","","","","","","","","","","","",,,
207,11,"","","","","","","","","","","","","","",,,
80,11,"","","","","","","","","","","","","","",,,
133,11,"","","","","","","","","","","","","","",,,
52,11,"","","","","","","","","","","","","","",,,
202,11,"","","","","","","","","","","","","","",,,
140,11,"","","","","","","","","","","","","","",,,
148,11,"","","","","","","","","","","","","","",,,
171,11,"","","","","","","","","","","","","","",,,
256,11,"","","","","","","","","","","","","","",,,
250,11,"","","","","","","","","","","","","","",,,
180,11,"","","","","","","","","","","","","","",,,
57,11,"","","","","","","","","","","","","","",,,
220,11,"","","","","","","","","","","","","","",,,
198,11,"","","","","","","","","","","","","","",,,
240,11,"","","","","","","","","","","","","","",,,
70,11,"","","","","","","","","","","","","","",,,
141,11,"","","","","","","","","","","","","","",,,
116,11,"","","","","","","","","","","","","","",,,
253,11,"","","","","","","","","","","","","","",,,
134,11,"","","","","","","","","","","","","","",,,
205,11,"","","","","","","","","","","","","","",,,
231,11,"","","","","","","","","","","","","","",,,
239,11,"","","","","","","","","","","","","","",,,
126,11,"","","","","","","","","","","","","","",,,
58,11,"","","","","","","","","","","","","","",,,
166,11,"","","","","","","","","","","","","","",,,
246,11,"","","","","","","","","","","","","","",,,
100,11,"","","","","","","","","","","","","","",,,
247,11,"","","","","","","","","","","","","","",,,
235,11,"","","","","","","","","","","","","","",,,
107,11,"","","","","","","","","","","","","","",,,
199,11,"","","","","","","","","","","","","","",,,
176,11,"","","","","","","","","","","","","","",,,
173,11,"","","","","","","","","","","","","","",,,
227,11,"","","","","","","","","","","","","","",,,
94,11,"","","","","","","","","","","","","","",,,
182,11,"","","","","","","","","","","","","","",,,
238,11,"","","","","","","","","","","","","","",,,
114,11,"","","","","","","","","","","","","","",,,
127,11,"","","","","","","","","","","","","","",,,
64,11,"","","","","","","","","","","","","","",,,
125,11,"","","","","","","","","","","","","","",,,
48,11,"","","","","","","","","","","","","","",,,
97,11,"","","","","","","","","","","","","","",,,
213,11,"","","","","","","","","","","","","","",,,
128,11,"","","","","","","","","","","","","","",,,
104,11,"","","","","","","","","","","","","","",,,
226,11,"","","","","","","","","","","","","","",,,
87,11,"","","","","","","","","","","","","","",,,
249,11,"","","","","","","","","","","","","","",,,
221,11,"","","","","","","","","","","","","","",,,
192,11,"","","","","","","","","","","","","","",,,
42,11,"","","","","","","","","","","","","","",,,
162,11,"","","","","","","","","","","","","","",,,
154,11,"","","","","","","","","","","","","","",,,
147,11,"","","","","","","","","","","","","","",,,
228,11,"","","","","","","","","","","","","","",,,
103,11,"","","","","","","","","","","","","","",,,
203,11,"","","","","","","","","","","","","","",,,
193,11,"","","","","","","","","","","","","","",,,
164,11,"","","","","","","","","","","","","","",,,
177,11,"","","","","","","","","","","","","","",,,
168,11,"","","","","","","","","","","","","","",,,
183,11,"","","","","","","","","","","","","","",,,
263,11,"","","","","","","","","","","","","","",,,
184,11,"","","","","","","","","","","","","","",,,
73,11,"","","","","","","","","","","","","","",,,
54,11,"","","","","","","","","","","","","","",,,
254,11,"","","","","","","","","","","","","","",,,
194,11,"","","","","","","","","","","","","","",,,
257,11,"","","","","","","","","","","","","","",,,
197,11,"","","","","","","","","","","","","","",,,
163,11,"","","","","","","","","","","","","","",,,
124,11,"","","","","","","","","","","","","","",,,
206,11,"","","","","","","","","","","","","","",,,
60,11,"","","","","","","","","","","","","","",,,
218,11,"","","","","","","","","","","","","","",,,
201,11,"","","","","","","","","","","","","","",,,
85,11,"","","","","","","","","","","","","","",,,
237,11,"","","","","","","","","","","","","","",,,
187,11,"","","","","","","","","","","","","","",,,
241,11,"","","","","","","","","","","","","","",,,
55,11,"","","","","","","","","","","","","","",,,
153,11,"","","","","","","","","","","","","","",,,
75,11,"","","","","","","","","","","","","","",,,
232,11,"","","","","","","","","","","","","","",,,
229,11,"","","","","","","","","","","","","","",,,
137,11,"","","","","","","","","","","","","","",,,
123,11,"","","","","","","","","","","","","","",,,
144,11,"","","","","","","","","","","","","","",,,
86,11,"","","","","","","","","","","","","","",,,
216,11,"","","","","","","","","","","","","","",,,
217,11,"","","","","","","","","","","","","","",,,
222,11,"","","","","","","","","","","","","","",,,
236,11,"","","","","","","","","","","","","","",,,
255,11,"","","","","","","","","","","","","","",,,
135,11,"","","","","","","","","","","","","","",,,
66,11,"","","","","","","","","","","","","","",,,
102,11,"","","","","","","","","","","","","","",,,
129,11,"","","","","","","","","","","","","","",,,
45,11,"","","","","","","","","","","","","","",,,
157,11,"","","","","","","","","","","","","","",,,
165,11,"","","","","","","","","","","","","","",,,
99,11,"","","","","","","","","","","","","","",,,
68,11,"","","","","","","","","","","","","","",,,
74,11,"","","","","","","","","","","","","","",,,
245,11,"","","","","","","","","","","","","","",,,
105,11,"","","","","","","","","","","","","","",,,
158,11,"","","","","","","","","","","","","","",,,
143,11,"","","","","","","","","","","","","","",,,
138,11,"","","","","","","","","","","","","","",,,
111,11,"","","","","","","","","","","","","","",,,
260,11,"","","","","","","","","","","","","","",,,
109,11,"","","","","","","","","","","","","","",,,
47,11,"","","","","","","","","","","","","","",,,
136,11,"","","","","","","","","","","","","","",,,
156,11,"","","","","","","","","","","","","","",,,
150,11,"","","","","","","","","","","","","","",,,
96,11,"","","","","","","","","","","","","","",,,
79,11,"","","","","","","","","","","","","","",,,
113,11,"","","","","","","","","","","","","","",,,
1,12,"","","","","","","","","","","","","","",,,
2,12,"","","","","","","","","","","","","","",,,
3,12,"","","","","","","","","","","","","","",,,
4,12,"","","","","","","","","","","","","","",,,
5,12,"","","","","","","","","","","","","","",,,
6,12,"","","","","","","","","","","","","","",,,
7,12,"","","","","","","","","","","","","","",,,
8,12,"","","","","","","","","","","","","","",,,
9,12,"","","","","","","","","","","","","","",,,
11,12,"","","","","","","","","","","","","","",,,
12,12,"","","","","","","","","","","","","","",,,
13,12,"","","","","","","","","","","","","","",,,
16,12,"","","","","","","","","","","","","","",,,
21,12,"","","","","","","","","","","","","","",,,
22,12,"","","","","","","","","","","","","","",,,
23,12,"","","","","","","","","","","","","","",,,
25,12,"","","","","","","","","","","","","","",,,
26,12,"","","","","","","","","","","","","","",,,
27,12,"","","","","","","","","","","","","","",,,
28,12,"","","","","","","","","","","","","","",,,
32,12,"","","","","","","","","","","","","","",,,
33,12,"","","","","","","","","","","","","","",,,
34,12,"","","","","","","","","","","","","","",,,
37,12,"","","","","","","","","","","","","","",,,
39,12,"","","","","","","","","","","","","","",,,
140,12,"","","","","","","","","","","","","","",,,
254,12,"","","","","","","","","","","","","","",,,
237,12,"","","","","","","","","","","","","","",,,
203,12,"","","","","","","","","","","","","","",,,
54,12,"","","","","","","","","","","","","","",,,
214,12,"","","","","","","","","","","","","","",,,
186,12,"","","","","","","","","","","","","","",,,
250,12,"","","","","","","","","","","","","","",,,
111,12,"","","","","","","","","","","","","","",,,
194,12,"","","","","","","","","","","","","","",,,
171,12,"","","","","","","","","","","","","","",,,
229,12,"","","","","","","","","","","","","","",,,
164,12,"","","","","","","","","","","","","","",,,
218,12,"","","","","","","","","","","","","","",,,
143,12,"","","","","","","","","","","","","","",,,
80,12,"","","","","","","","","","","","","","",,,
223,12,"","","","","","","","","","","","","","",,,
210,12,"","","","","","","","","","","","","","",,,
103,12,"","","","","","","","","","","","","","",,,
68,12,"","","","","","","","","","","","","","",,,
206,12,"","","","","","","","","","","","","","",,,
154,12,"","","","","","","","","","","","","","",,,
199,12,"","","","","","","","","","","","","","",,,
66,12,"","","","","","","","","","","","","","",,,
232,12,"","","","","","","","","","","","","","",,,
48,12,"","","","","","","","","","","","","","",,,
260,12,"","","","","","","","","","","","","","",,,
222,12,"","","","","","","","","","","","","","",,,
106,12,"","","","","","","","","","","","","","",,,
47,12,"","","","","","","","","","","","","","",,,
197,12,"","","","","","","","","","","","","","",,,
67,12,"","","","","","","","","","","","","","",,,
57,12,"","","","","","","","","","","","","","",,,
176,12,"","","","","","","","","","","","","","",,,
105,12,"","","","","","","","","","","","","","",,,
116,12,"","","","","","","","","","","","","","",,,
92,12,"","","","","","","","","","","","","","",,,
89,12,"","","","","","","","","","","","","","",,,
182,12,"","","","","","","","","","","","","","",,,
113,12,"","","","","","","","","","","","","","",,,
215,12,"","","","","","","","","","","","","","",,,
228,12,"","","","","","","","","","","","","","",,,
189,12,"","","","","","","","","","","","","","",,,
147,12,"","","","","","","","","","","","","","",,,
207,12,"","","","","","","","","","","","","","",,,
236,12,"","","","","","","","","","","","","","",,,
240,12,"","","","","","","","","","","","","","",,,
44,12,"","","","","","","","","","","","","","",,,
102,12,"","","","","","","","","","","","","","",,,
202,12,"","","","","","","","","","","","","","",,,
108,12,"","","","","","","","","","","","","","",,,
219,12,"","","","","","","","","","","","","","",,,
74,12,"","","","","","","","","","","","","","",,,
213,12,"","","","","","","","","","","","","","",,,
165,12,"","","","","","","","","","","","","","",,,
75,12,"","","","","","","","","","","","","","",,,
53,12,"","","","","","","","","","","","","","",,,
144,12,"","","","","","","","","","","","","","",,,
146,12,"","","","","","","","","","","","","","",,,
69,12,"","","","","","","","","","","","","","",,,
163,12,"","","","","","","","","","","","","","",,,
50,12,"","","","","","","","","","","","","","",,,
191,12,"","","","","","","","","","","","","","",,,
45,12,"","","","","","","","","","","","","","",,,
109,12,"","","","","","","","","","","","","","",,,
180,12,"","","","","","","","","","","","","","",,,
192,12,"","","","","","","","","","","","","","",,,
226,12,"","","","","","","","","","","","","","",,,
41,12,"","","","","","","","","","","","","","",,,
153,12,"","","","","","","","","","","","","","",,,
51,12,"","","","","","","","","","","","","","",,,
55,12,"","","","","","","","","","","","","","",,,
256,12,"","","","","","","","","","","","","","",,,
187,12,"","","","","","","","","","","","","","",,,
231,12,"","","","","","","","","","","","","","",,,
198,12,"","","","","","","","","","","","","","",,,
259,12,"","","","","","","","","","","","","","",,,
166,12,"","","","","","","","","","","","","","",,,
107,12,"","","","","","","","","","","","","","",,,
183,12,"","","","","","","","","","","","","","",,,
246,12,"","","","","","","","","","","","","","",,,
245,12,"","","","","","","","","","","","","","",,,
227,12,"","","","","","","","","","","","","","",,,
141,12,"","","","","","","","","","","","","","",,,
258,12,"","","","","","","","","","","","","","",,,
115,12,"","","","","","","","","","","","","","",,,
104,12,"","","","","","","","","","","","","","",,,
217,12,"","","","","","","","","","","","","","",,,
242,12,"","","","","","","","","","","","","","",,,
238,12,"","","","","","","","","","","","","","",,,
249,12,"","","","","","","","","","","","","","",,,
114,12,"","","","","","","","","","","","","","",,,
241,12,"","","","","","","","","","","","","","",,,
177,12,"","","","","","","","","","","","","","",,,
99,12,"","","","","","","","","","","","","","",,,
205,12,"","","","","","","","","","","","","","",,,
188,12,"","","","","","","","","","","","","","",,,
235,12,"","","","","","","","","","","","","","",,,
126,12,"","","","","","","","","","","","","","",,,
124,12,"","","","","","","","","","","","","","",,,
60,12,"","","","","","","","","","","","","","",,,
86,12,"","","","","","","","","","","","","","",,,
239,12,"","","","","","","","","","","","","","",,,
151,12,"","","","","","","","","","","","","","",,,
247,12,"","","","","","","","","","","","","","",,,
52,12,"","","","","","","","","","","","","","",,,
129,12,"","","","","","","","","","","","","","",,,
201,12,"","","","","","","","","","","","","","",,,
58,12,"","","","","","","","","","","","","","",,,
70,12,"","","","","","","","","","","","","","",,,
257,12,"","","","","","","","","","","","","","",,,
85,12,"","","","","","","","","","","","","","",,,
136,12,"","","","","","","","","","","","","","",,,
156,12,"","","","","","","","","","","","","","",,,
137,12,"","","","","","","","","","","","","","",,,
172,12,"","","","","","","","","","","","","","",,,
79,12,"","","","","","","","","","","","","","",,,
125,12,"","","","","","","","","","","","","","",,,
62,12,"","","","","","","","","","","","","","",,,
262,12,"","","","","","","","","","","","","","",,,
42,12,"","","","","","","","","","","","","","",,,
87,12,"","","","","","","","","","","","","","",,,
63,12,"","","","","","","","","","","","","","",,,
134,12,"","","","","","","","","","","","","","",,,
253,12,"","","","","","","","","","","","","","",,,
94,12,"","","","","","","","","","","","","","",,,
255,12,"","","","","","","","","","","","","","",,,
173,12,"","","","","","","","","","","","","","",,,
263,12,"","","","","","","","","","","","","","",,,
138,12,"","","","","","","","","","","","","","",,,
65,12,"","","","","","","","","","","","","","",,,
220,12,"","","","","","","","","","","","","","",,,
121,12,"","","","","","","","","","","","","","",,,
162,12,"","","","","","","","","","","","","","",,,
184,12,"","","","","","","","","","","","","","",,,
123,12,"","","","","","","","","","","","","","",,,
88,12,"","","","","","","","","","","","","","",,,
72,12,"","","","","","","","","","","","","","",,,
157,12,"","","","","","","","","","","","","","",,,
148,12,"","","","","","","","","","","","","","",,,
133,12,"","","","","","","","","","","","","","",,,
216,12,"","","","","","","","","","","","","","",,,
83,12,"","","","","","","","","","","","","","",,,
130,12,"","","","","","","","","","","","","","",,,
73,12,"","","","","","","","","","","","","","",,,
158,12,"","","","","","","","","","","","","","",,,
128,12,"","","","","","","","","","","","","","",,,
96,12,"","","","","","","","","","","","","","",,,
193,12,"","","","","","","","","","","","","","",,,
100,12,"","","","","","","","","","","","","","",,,
132,12,"","","","","","","","","","","","","","",,,
135,12,"","","","","","","","","","","","","","",,,
200,12,"","","","","","","","","","","","","","",,,
64,12,"","","","","","","","","","","","","","",,,
127,12,"","","","","","","","","","","","","","",,,
168,12,"","","","","","","","","","","","","","",,,
97,12,"","","","","","","","","","","","","","",,,
150,12,"","","","","","","","","","","","","","",,,
1,13,"","","","","","","","","","","","","","",,,
2,13,"","","","","","","","","","","","","","",,,
3,13,"","","","","","","","","","","","","","",,,
4,13,"","","","","","","","","","","","","","",,,
5,13,"","","","","","","","","","","","","","",,,
6,13,"","","","","","","","","","","","","","",,,
7,13,"","","","","","","","","","","","","","",,,
8,13,"","","","","","","","","","","","","","",,,
9,13,"","","","","","","","","","","","","","",,,
11,13,"","","","","","","","","","","","","","",,,
12,13,"","","","","","","","","","","","","","",,,
13,13,"","","","","","","","","","","","","","",,,
16,13,"","","","","","","","","","","","","","",,,
21,13,"","","","","","","","","","","","","","",,,
22,13,"","","","","","","","","","","","","","",,,
23,13,"","","","","","","","","","","","","","",,,
25,13,"","","","","","","","","","","","","","",,,
26,13,"","","","","","","","","","","","","","",,,
27,13,"","","","","","","","","","","","","","",,,
28,13,"","","","","","","","","","","","","","",,,
32,13,"","","","","","","","","","","","","","",,,
33,13,"","","","","","","","","","","","","","",,,
36,13,"","","","","","","","","","","","","","",,,
37,13,"","","","","","","","","","","","","","",,,
39,13,"","","","","","","","","","","","","","",,,
41,13,"","","","","","","","","","","","","","",,,
42,13,"","","","","","","","","","","","","","",,,
85,13,"","","","","","","","","","","","","","",,,
180,13,"","","","","","","","","","","","","","",,,
130,13,"","","","","","","","","","","","","","",,,
254,13,"","","","","","","","","","","","","","",,,
62,13,"","","","","","","","","","","","","","",,,
239,13,"","","","","","","","","","","","","","",,,
137,13,"","","","","","","","","","","","","","",,,
191,13,"","","","","","","","","","","","","","",,,
87,13,"","","","","","","","","","","","","","",,,
79,13,"","","","","","","","","","","","","","",,,
189,13,"","","","","","","","","","","","","","",,,
217,13,"","","","","","","","","","","","","","",,,
228,13,"","","","","","","","","","","","","","",,,
215,13,"","","","","","","","","","","","","","",,,
205,13,"","","","","","","","","","","","","","",,,
194,13,"","","","","","","","","","","","","","",,,
256,13,"","","","","","","","","","","","","","",,,
255,13,"","","","","","","","","","","","","","",,,
55,13,"","","","","","","","","","","","","","",,,
193,13,"","","","","","","","","","","","","","",,,
124,13,"","","","","","","","","","","","","","",,,
50,13,"","","","","","","","","","","","","","",,,
60,13,"","","","","","","","","","","","","","",,,
253,13,"","","","","","","","","","","","","","",,,
207,13,"","","","","","","","","","","","","","",,,
108,13,"","","","","","","","","","","","","","",,,
258,13,"","","","","","","","","","","","","","",,,
241,13,"","","","","","","","","","","","","","",,,
53,13,"","","","","","","","","","","","","","",,,
96,13,"","","","","","","","","","","","","","",,,
54,13,"","","","","","","","","","","","","","",,,
48,13,"","","","","","","","","","","","","","",,,
173,13,"","","","","","","","","","","","","","",,,
97,13,"","","","","","","","","","","","","","",,,
238,13,"","","","","","","","","","","","","","",,,
73,13,"","","","","","","","","","","","","","",,,
64,13,"","","","","","","","","","","","","","",,,
68,13,"","","","","","","","","","","","","","",,,
187,13,"","","","","","","","","","","","","","",,,
135,13,"","","","","","","","","","","","","","",,,
143,13,"","","","","","","","","","","","","","",,,
219,13,"","","","","","","","","","","","","","",,,
158,13,"","","","","","","","","","","","","","",,,
104,13,"","","","","","","","","","","","","","",,,
128,13,"","","","","","","","","","","","","","",,,
153,13,"","","","","","","","","","","","","","",,,
127,13,"","","","","","","","","","","","","","",,,
231,13,"","","","","","","","","","","","","","",,,
235,13,"","","","","","","","","","","","","","",,,
188,13,"","","","","","","","","","","","","","",,,
150,13,"","","","","","","","","","","","","","",,,
109,13,"","","","","","","","","","","","","","",,,
172,13,"","","","","","","","","","","","","","",,,
246,13,"","","","","","","","","","","","","","",,,
144,13,"","","","","","","","","","","","","","",,,
103,13,"","","","","","","","","","","","","","",,,
229,13,"","","","","","","","","","","","","","",,,
184,13,"","","","","","","","","","","","","","",,,
164,13,"","","","","","","","","","","","","","",,,
125,13,"","","","","","","","","","","","","","",,,
154,13,"","","","","","","","","","","","","","",,,
165,13,"","","","","","","","","","","","","","",,,
220,13,"","","","","","","","","","","","","","",,,
47,13,"","","","","","","","","","","","","","",,,
136,13,"","","","","","","","","","","","","","",,,
44,13,"","","","","","","","","","","","","","",,,
129,13,"","","","","","","","","","","","","","",,,
186,13,"","","","","","","","","","","","","","",,,
199,13,"","","","","","","","","","","","","","",,,
126,13,"","","","","","","","","","","","","","",,,
198,13,"","","","","","","","","","","","","","",,,
86,13,"","","","","","","","","","","","","","",,,
156,13,"","","","","","","","","","","","","","",,,
111,13,"","","","","","","","","","","","","","",,,
176,13,"","","","","","","","","","","","","","",,,
66,13,"","","","","","","","","","","","","","",,,
232,13,"","","","","","","","","","","","","","",,,
146,13,"","","","","","","","","","","","","","",,,
113,13,"","","","","","","","","","","","","","",,,
166,13,"","","","","","","","","","","","","","",,,
141,13,"","","","","","","","","","","","","","",,,
58,13,"","","","","","","","","","","","","","",,,
70,13,"","","","","","","","","","","","","","",,,
116,13,"","","","","","","","","","","","","","",,,
94,13,"","","","","","","","","","","","","","",,,
